STATISTIC,Statistic Label,TLIST(Q1),Quarter,C02741V03309,Sub Sector,UNIT,VALUE,Country
EHQ10C07,Average hourly other labour costs,20083,2008Q3,05,Regional bodies,Euro,2.42,Netherlands
EHQ10C07,Average hourly other labour costs,20083,2008Q3,06,Health,Euro,2.74,Netherlands
EHQ10C07,Average hourly other labour costs,20083,2008Q3,07,Semi-State companies,Euro,4.5,Netherlands
EHQ10C07,Average hourly other labour costs,20083,2008Q3,09,Commercial Semi-State companies,Euro,4.8,Netherlands
EHQ10C07,Average hourly other labour costs,20083,2008Q3,10,Non commercial Semi-State companies,Euro,3.4,Netherlands
EHQ10C07,Average hourly other labour costs,20083,2008Q3,-,Total Public Sector including Semi State bodies,Euro,2.86,Netherlands
EHQ10C07,Average hourly other labour costs,20083,2008Q3,08,Total Public Sector excluding Semi State bodies,Euro,2.54,Netherlands
EHQ10C07,Average hourly other labour costs,20084,2008Q4,01,Civil service,Euro,1.79,Netherlands
EHQ10C07,Average hourly other labour costs,20084,2008Q4,02,Defence,Euro,2.35,Netherlands
EHQ10C07,Average hourly other labour costs,20084,2008Q4,03,Garda Siochana,Euro,1.54,Netherlands
EHQ10C07,Average hourly other labour costs,20084,2008Q4,04,Education,Euro,3.0,Netherlands
EHQ10C07,Average hourly other labour costs,20084,2008Q4,05,Regional bodies,Euro,2.36,Netherlands
EHQ10C07,Average hourly other labour costs,20084,2008Q4,06,Health,Euro,2.88,Netherlands
EHQ10C07,Average hourly other labour costs,20084,2008Q4,07,Semi-State companies,Euro,5.14,Netherlands
EHQ10C07,Average hourly other labour costs,20084,2008Q4,09,Commercial Semi-State companies,Euro,5.56,Netherlands
EHQ10C07,Average hourly other labour costs,20084,2008Q4,10,Non commercial Semi-State companies,Euro,3.59,Netherlands
EHQ10C07,Average hourly other labour costs,20084,2008Q4,-,Total Public Sector including Semi State bodies,Euro,3.02,Netherlands
EHQ10C07,Average hourly other labour costs,20084,2008Q4,08,Total Public Sector excluding Semi State bodies,Euro,2.62,Netherlands
EHQ10C07,Average hourly other labour costs,20091,2009Q1,01,Civil service,Euro,1.55,Netherlands
EHQ10C07,Average hourly other labour costs,20091,2009Q1,02,Defence,Euro,2.26,Netherlands
EHQ10C07,Average hourly other labour costs,20091,2009Q1,03,Garda Siochana,Euro,1.61,Netherlands
EHQ10C07,Average hourly other labour costs,20091,2009Q1,04,Education,Euro,3.06,Netherlands
EHQ10C07,Average hourly other labour costs,20091,2009Q1,05,Regional bodies,Euro,2.21,Netherlands
EHQ10C07,Average hourly other labour costs,20091,2009Q1,06,Health,Euro,3.02,Netherlands
EHQ10C07,Average hourly other labour costs,20091,2009Q1,07,Semi-State companies,Euro,4.74,Netherlands
EHQ10C07,Average hourly other labour costs,20091,2009Q1,09,Commercial Semi-State companies,Euro,5.15,Netherlands
EHQ10C07,Average hourly other labour costs,20091,2009Q1,10,Non commercial Semi-State companies,Euro,3.17,Netherlands
EHQ10C07,Average hourly other labour costs,20091,2009Q1,-,Total Public Sector including Semi State bodies,Euro,2.95,Netherlands
EHQ10C07,Average hourly other labour costs,20091,2009Q1,08,Total Public Sector excluding Semi State bodies,Euro,2.63,Netherlands
EHQ10C07,Average hourly other labour costs,20092,2009Q2,01,Civil service,Euro,1.56,Netherlands
EHQ10C07,Average hourly other labour costs,20092,2009Q2,02,Defence,Euro,2.18,Netherlands
EHQ10C07,Average hourly other labour costs,20092,2009Q2,03,Garda Siochana,Euro,1.57,Netherlands
EHQ10C07,Average hourly other labour costs,20092,2009Q2,04,Education,Euro,2.8,Netherlands
EHQ10C07,Average hourly other labour costs,20092,2009Q2,05,Regional bodies,Euro,2.18,Netherlands
EHQ10C07,Average hourly other labour costs,20092,2009Q2,06,Health,Euro,3.0,Netherlands
EHQ10C07,Average hourly other labour costs,20092,2009Q2,07,Semi-State companies,Euro,5.16,Netherlands
EHQ10C07,Average hourly other labour costs,20092,2009Q2,09,Commercial Semi-State companies,Euro,5.6,Netherlands
EHQ10C07,Average hourly other labour costs,20092,2009Q2,10,Non commercial Semi-State companies,Euro,3.46,Netherlands
EHQ10C07,Average hourly other labour costs,20092,2009Q2,-,Total Public Sector including Semi State bodies,Euro,2.95,Netherlands
EHQ10C07,Average hourly other labour costs,20092,2009Q2,08,Total Public Sector excluding Semi State bodies,Euro,2.55,Netherlands
EHQ10C07,Average hourly other labour costs,20093,2009Q3,01,Civil service,Euro,1.5,Netherlands
EHQ10C07,Average hourly other labour costs,20093,2009Q3,02,Defence,Euro,2.23,Netherlands
EHQ10C07,Average hourly other labour costs,20093,2009Q3,03,Garda Siochana,Euro,2.41,Netherlands
EHQ10C07,Average hourly other labour costs,20093,2009Q3,04,Education,Euro,3.09,Netherlands
EHQ10C07,Average hourly other labour costs,20093,2009Q3,05,Regional bodies,Euro,2.13,Netherlands
EHQ10C07,Average hourly other labour costs,20093,2009Q3,06,Health,Euro,3.14,Netherlands
EHQ10C07,Average hourly other labour costs,20093,2009Q3,07,Semi-State companies,Euro,4.97,Netherlands
EHQ10C07,Average hourly other labour costs,20093,2009Q3,09,Commercial Semi-State companies,Euro,5.4,Netherlands
EHQ10C07,Average hourly other labour costs,20093,2009Q3,10,Non commercial Semi-State companies,Euro,3.34,Netherlands
EHQ10C07,Average hourly other labour costs,20093,2009Q3,-,Total Public Sector including Semi State bodies,Euro,3.05,Netherlands
EHQ10C07,Average hourly other labour costs,20093,2009Q3,08,Total Public Sector excluding Semi State bodies,Euro,2.7,Netherlands
EHQ10C07,Average hourly other labour costs,20094,2009Q4,01,Civil service,Euro,1.59,Netherlands
EHQ10C07,Average hourly other labour costs,20094,2009Q4,02,Defence,Euro,2.67,Netherlands
EHQ10C07,Average hourly other labour costs,20094,2009Q4,03,Garda Siochana,Euro,1.55,Netherlands
EHQ10C07,Average hourly other labour costs,20094,2009Q4,04,Education,Euro,3.07,Netherlands
EHQ10C07,Average hourly other labour costs,20094,2009Q4,05,Regional bodies,Euro,2.16,Netherlands
EHQ10C07,Average hourly other labour costs,20094,2009Q4,06,Health,Euro,2.26,Netherlands
EHQ10C07,Average hourly other labour costs,20094,2009Q4,07,Semi-State companies,Euro,5.38,Netherlands
EHQ10C07,Average hourly other labour costs,20094,2009Q4,09,Commercial Semi-State companies,Euro,5.89,Netherlands
EHQ10C07,Average hourly other labour costs,20094,2009Q4,10,Non commercial Semi-State companies,Euro,3.39,Netherlands
EHQ10C07,Average hourly other labour costs,20094,2009Q4,-,Total Public Sector including Semi State bodies,Euro,2.76,Netherlands
EHQ10C07,Average hourly other labour costs,20094,2009Q4,08,Total Public Sector excluding Semi State bodies,Euro,2.32,Netherlands
EHQ10C07,Average hourly other labour costs,20101,2010Q1,01,Civil service,Euro,1.37,Netherlands
EHQ10C07,Average hourly other labour costs,20101,2010Q1,02,Defence,Euro,2.1,Netherlands
EHQ10C07,Average hourly other labour costs,20101,2010Q1,03,Garda Siochana,Euro,1.65,Netherlands
EHQ10C07,Average hourly other labour costs,20101,2010Q1,04,Education,Euro,2.84,Netherlands
EHQ10C07,Average hourly other labour costs,20101,2010Q1,05,Regional bodies,Euro,1.95,Netherlands
EHQ10C07,Average hourly other labour costs,20101,2010Q1,06,Health,Euro,2.04,Netherlands
EHQ10C07,Average hourly other labour costs,20101,2010Q1,07,Semi-State companies,Euro,4.77,Netherlands
EHQ10C07,Average hourly other labour costs,20101,2010Q1,09,Commercial Semi-State companies,Euro,5.26,Netherlands
EHQ10C07,Average hourly other labour costs,20101,2010Q1,10,Non commercial Semi-State companies,Euro,3.01,Netherlands
EHQ10C07,Average hourly other labour costs,20101,2010Q1,-,Total Public Sector including Semi State bodies,Euro,2.5,Netherlands
EHQ10C07,Average hourly other labour costs,20101,2010Q1,08,Total Public Sector excluding Semi State bodies,Euro,2.12,Netherlands
EHQ10C07,Average hourly other labour costs,20102,2010Q2,01,Civil service,Euro,1.52,Netherlands
EHQ10C07,Average hourly other labour costs,20102,2010Q2,02,Defence,Euro,2.12,Netherlands
EHQ10C07,Average hourly other labour costs,20102,2010Q2,03,Garda Siochana,Euro,1.88,Netherlands
EHQ10C07,Average hourly other labour costs,20102,2010Q2,04,Education,Euro,3.09,Netherlands
EHQ10C07,Average hourly other labour costs,20102,2010Q2,05,Regional bodies,Euro,1.82,Netherlands
EHQ10C07,Average hourly other labour costs,20102,2010Q2,06,Health,Euro,2.29,Netherlands
EHQ10C07,Average hourly other labour costs,20102,2010Q2,07,Semi-State companies,Euro,4.91,Netherlands
EHQ10C07,Average hourly other labour costs,20102,2010Q2,09,Commercial Semi-State companies,Euro,5.45,Netherlands
EHQ10C07,Average hourly other labour costs,20102,2010Q2,10,Non commercial Semi-State companies,Euro,2.98,Netherlands
EHQ10C07,Average hourly other labour costs,20102,2010Q2,-,Total Public Sector including Semi State bodies,Euro,2.67,Netherlands
EHQ10C07,Average hourly other labour costs,20102,2010Q2,08,Total Public Sector excluding Semi State bodies,Euro,2.29,Netherlands
EHQ10C07,Average hourly other labour costs,20103,2010Q3,01,Civil service,Euro,1.5,Netherlands
EHQ10C07,Average hourly other labour costs,20103,2010Q3,02,Defence,Euro,2.14,Netherlands
EHQ10C07,Average hourly other labour costs,20103,2010Q3,03,Garda Siochana,Euro,1.76,Netherlands
EHQ10C07,Average hourly other labour costs,20103,2010Q3,04,Education,Euro,3.25,Netherlands
EHQ10C07,Average hourly other labour costs,20103,2010Q3,05,Regional bodies,Euro,1.89,Netherlands
EHQ10C07,Average hourly other labour costs,20103,2010Q3,06,Health,Euro,2.29,Netherlands
EHQ10C07,Average hourly other labour costs,20103,2010Q3,07,Semi-State companies,Euro,4.95,Netherlands
EHQ10C07,Average hourly other labour costs,20103,2010Q3,09,Commercial Semi-State companies,Euro,5.44,Netherlands
EHQ10C07,Average hourly other labour costs,20103,2010Q3,10,Non commercial Semi-State companies,Euro,2.96,Netherlands
EHQ10C07,Average hourly other labour costs,20103,2010Q3,-,Total Public Sector including Semi State bodies,Euro,2.72,Netherlands
EHQ10C07,Average hourly other labour costs,20103,2010Q3,08,Total Public Sector excluding Semi State bodies,Euro,2.34,Netherlands
EHQ10C07,Average hourly other labour costs,20104,2010Q4,01,Civil service,Euro,1.53,Netherlands
EHQ10C07,Average hourly other labour costs,20104,2010Q4,02,Defence,Euro,2.16,Netherlands
EHQ10C07,Average hourly other labour costs,20104,2010Q4,03,Garda Siochana,Euro,1.77,Netherlands
EHQ10C07,Average hourly other labour costs,20104,2010Q4,04,Education,Euro,3.11,Netherlands
EHQ10C07,Average hourly other labour costs,20104,2010Q4,05,Regional bodies,Euro,1.87,Netherlands
EHQ10C07,Average hourly other labour costs,20104,2010Q4,06,Health,Euro,2.64,Netherlands
EHQ10C07,Average hourly other labour costs,20104,2010Q4,07,Semi-State companies,Euro,6.15,Netherlands
EHQ10C07,Average hourly other labour costs,20104,2010Q4,09,Commercial Semi-State companies,Euro,6.78,Netherlands
EHQ10C07,Average hourly other labour costs,20104,2010Q4,10,Non commercial Semi-State companies,Euro,3.28,Netherlands
EHQ10C07,Average hourly other labour costs,20104,2010Q4,-,Total Public Sector including Semi State bodies,Euro,3.05,Netherlands
EHQ10C07,Average hourly other labour costs,20104,2010Q4,08,Total Public Sector excluding Semi State bodies,Euro,2.49,Netherlands
EHQ10C07,Average hourly other labour costs,20111,2011Q1,01,Civil service,Euro,1.62,Netherlands
EHQ10C07,Average hourly other labour costs,20111,2011Q1,02,Defence,Euro,2.15,Netherlands
EHQ10C07,Average hourly other labour costs,20111,2011Q1,03,Garda Siochana,Euro,1.95,Netherlands
EHQ10C07,Average hourly other labour costs,20111,2011Q1,04,Education,Euro,3.23,Netherlands
EHQ10C07,Average hourly other labour costs,20111,2011Q1,05,Regional bodies,Euro,1.83,Netherlands
EHQ10C07,Average hourly other labour costs,20111,2011Q1,06,Health,Euro,2.42,Netherlands
EHQ10C07,Average hourly other labour costs,20111,2011Q1,07,Semi-State companies,Euro,5.02,Netherlands
EHQ10C07,Average hourly other labour costs,20111,2011Q1,09,Commercial Semi-State companies,Euro,5.48,Netherlands
EHQ10C07,Average hourly other labour costs,20111,2011Q1,10,Non commercial Semi-State companies,Euro,3.09,Netherlands
EHQ10C07,Average hourly other labour costs,20111,2011Q1,-,Total Public Sector including Semi State bodies,Euro,2.81,Netherlands
EHQ10C07,Average hourly other labour costs,20111,2011Q1,08,Total Public Sector excluding Semi State bodies,Euro,2.42,Netherlands
EHQ10C07,Average hourly other labour costs,20112,2011Q2,01,Civil service,Euro,1.77,Netherlands
EHQ10C07,Average hourly other labour costs,20112,2011Q2,02,Defence,Euro,2.15,Netherlands
EHQ10C07,Average hourly other labour costs,20112,2011Q2,03,Garda Siochana,Euro,2.02,Netherlands
EHQ10C07,Average hourly other labour costs,20112,2011Q2,04,Education,Euro,3.3,Netherlands
EHQ10C07,Average hourly other labour costs,20112,2011Q2,05,Regional bodies,Euro,1.88,Netherlands
EHQ10C07,Average hourly other labour costs,20112,2011Q2,06,Health,Euro,2.43,Netherlands
EHQ10C07,Average hourly other labour costs,20112,2011Q2,07,Semi-State companies,Euro,5.09,Netherlands
EHQ10C07,Average hourly other labour costs,20112,2011Q2,09,Commercial Semi-State companies,Euro,5.55,Netherlands
EHQ10C07,Average hourly other labour costs,20112,2011Q2,10,Non commercial Semi-State companies,Euro,3.18,Netherlands
EHQ10C07,Average hourly other labour costs,20112,2011Q2,-,Total Public Sector including Semi State bodies,Euro,2.87,Netherlands
EHQ10C07,Average hourly other labour costs,20112,2011Q2,08,Total Public Sector excluding Semi State bodies,Euro,2.49,Netherlands
EHQ10C07,Average hourly other labour costs,20113,2011Q3,01,Civil service,Euro,1.57,Netherlands
EHQ10C07,Average hourly other labour costs,20113,2011Q3,02,Defence,Euro,2.19,Netherlands
EHQ10C07,Average hourly other labour costs,20113,2011Q3,03,Garda Siochana,Euro,1.88,Netherlands
EHQ10C07,Average hourly other labour costs,20113,2011Q3,04,Education,Euro,3.41,Netherlands
EHQ10C07,Average hourly other labour costs,20113,2011Q3,05,Regional bodies,Euro,1.61,Netherlands
EHQ10C07,Average hourly other labour costs,20113,2011Q3,06,Health,Euro,2.39,Netherlands
EHQ10C07,Average hourly other labour costs,20113,2011Q3,07,Semi-State companies,Euro,5.22,Netherlands
EHQ10C07,Average hourly other labour costs,20113,2011Q3,09,Commercial Semi-State companies,Euro,5.77,Netherlands
EHQ10C07,Average hourly other labour costs,20113,2011Q3,10,Non commercial Semi-State companies,Euro,3.05,Netherlands
EHQ10C07,Average hourly other labour costs,20113,2011Q3,-,Total Public Sector including Semi State bodies,Euro,2.83,Netherlands
EHQ10C07,Average hourly other labour costs,20113,2011Q3,08,Total Public Sector excluding Semi State bodies,Euro,2.41,Netherlands
EHQ10C07,Average hourly other labour costs,20114,2011Q4,01,Civil service,Euro,1.62,Netherlands
EHQ10C07,Average hourly other labour costs,20114,2011Q4,02,Defence,Euro,2.18,Netherlands
EHQ10C07,Average hourly other labour costs,20114,2011Q4,03,Garda Siochana,Euro,1.86,Netherlands
EHQ10C07,Average hourly other labour costs,20114,2011Q4,04,Education,Euro,3.48,Netherlands
EHQ10C07,Average hourly other labour costs,20114,2011Q4,05,Regional bodies,Euro,1.69,Netherlands
EHQ10C07,Average hourly other labour costs,20114,2011Q4,06,Health,Euro,2.42,Netherlands
EHQ10C07,Average hourly other labour costs,20114,2011Q4,07,Semi-State companies,Euro,5.83,Netherlands
EHQ10C07,Average hourly other labour costs,20114,2011Q4,09,Commercial Semi-State companies,Euro,6.5,Netherlands
EHQ10C07,Average hourly other labour costs,20114,2011Q4,10,Non commercial Semi-State companies,Euro,3.22,Netherlands
EHQ10C07,Average hourly other labour costs,20114,2011Q4,-,Total Public Sector including Semi State bodies,Euro,2.93,Netherlands
EHQ10C07,Average hourly other labour costs,20114,2011Q4,08,Total Public Sector excluding Semi State bodies,Euro,2.46,Netherlands
EHQ10C07,Average hourly other labour costs,20121,2012Q1,01,Civil service,Euro,1.67,Netherlands
EHQ10C07,Average hourly other labour costs,20121,2012Q1,02,Defence,Euro,2.17,Netherlands
EHQ10C07,Average hourly other labour costs,20121,2012Q1,03,Garda Siochana,Euro,2.08,Netherlands
EHQ10C07,Average hourly other labour costs,20121,2012Q1,04,Education,Euro,3.58,Netherlands
EHQ10C07,Average hourly other labour costs,20121,2012Q1,05,Regional bodies,Euro,1.8,Netherlands
EHQ10C07,Average hourly other labour costs,20121,2012Q1,06,Health,Euro,2.45,Netherlands
EHQ10C07,Average hourly other labour costs,20121,2012Q1,07,Semi-State companies,Euro,5.45,Netherlands
EHQ10C07,Average hourly other labour costs,20121,2012Q1,09,Commercial Semi-State companies,Euro,6.0,Netherlands
EHQ10C07,Average hourly other labour costs,20121,2012Q1,10,Non commercial Semi-State companies,Euro,3.44,Netherlands
EHQ10C07,Average hourly other labour costs,20121,2012Q1,-,Total Public Sector including Semi State bodies,Euro,2.93,Netherlands
EHQ10C07,Average hourly other labour costs,20121,2012Q1,08,Total Public Sector excluding Semi State bodies,Euro,2.51,Netherlands
EHQ10C07,Average hourly other labour costs,20122,2012Q2,01,Civil service,Euro,1.69,Netherlands
EHQ10C07,Average hourly other labour costs,20122,2012Q2,02,Defence,Euro,2.19,Netherlands
EHQ10C07,Average hourly other labour costs,20122,2012Q2,03,Garda Siochana,Euro,2.14,Netherlands
EHQ10C07,Average hourly other labour costs,20122,2012Q2,04,Education,Euro,3.6,Netherlands
EHQ10C07,Average hourly other labour costs,20122,2012Q2,05,Regional bodies,Euro,1.74,Netherlands
EHQ10C07,Average hourly other labour costs,20122,2012Q2,06,Health,Euro,2.47,Netherlands
EHQ10C07,Average hourly other labour costs,20122,2012Q2,07,Semi-State companies,Euro,5.89,Netherlands
EHQ10C07,Average hourly other labour costs,20122,2012Q2,09,Commercial Semi-State companies,Euro,6.56,Netherlands
EHQ10C07,Average hourly other labour costs,20122,2012Q2,10,Non commercial Semi-State companies,Euro,3.43,Netherlands
EHQ10C07,Average hourly other labour costs,20122,2012Q2,-,Total Public Sector including Semi State bodies,Euro,3.02,Netherlands
EHQ10C07,Average hourly other labour costs,20122,2012Q2,08,Total Public Sector excluding Semi State bodies,Euro,2.53,Netherlands
EHQ10C07,Average hourly other labour costs,20123,2012Q3,01,Civil service,Euro,1.69,Netherlands
EHQ10C07,Average hourly other labour costs,20123,2012Q3,02,Defence,Euro,2.21,Netherlands
EHQ10C07,Average hourly other labour costs,20123,2012Q3,03,Garda Siochana,Euro,2.01,Netherlands
EHQ10C07,Average hourly other labour costs,20123,2012Q3,04,Education,Euro,3.82,Netherlands
EHQ10C07,Average hourly other labour costs,20123,2012Q3,05,Regional bodies,Euro,1.86,Netherlands
EHQ10C07,Average hourly other labour costs,20123,2012Q3,06,Health,Euro,2.47,Netherlands
EHQ10C07,Average hourly other labour costs,20123,2012Q3,07,Semi-State companies,Euro,5.71,Netherlands
EHQ10C07,Average hourly other labour costs,20123,2012Q3,09,Commercial Semi-State companies,Euro,6.29,Netherlands
EHQ10C07,Average hourly other labour costs,20123,2012Q3,10,Non commercial Semi-State companies,Euro,3.51,Netherlands
